nctId,ec_single,ner,relation
NCT02771626,Inclusion: Histological or cytological diagnosis of metastatic cancer or locally advanced cancer that is not amenable to local therapy,"```json
[
    {
        ""entity"": ""Histological or cytological diagnosis"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""metastatic cancer"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""locally advanced cancer"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""not amenable to local therapy"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Histological or cytological diagnosis""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""metastatic cancer""
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""locally advanced cancer""
    },
    {
        ""id"": 4,
        ""type"": ""Condition"",
        ""name"": ""not amenable to local therapy""
    }
]
```"
NCT02771626,Inclusion: Eastern Cooperative Oncology Group (ECOG) Performance Status of 0-1,"```json
[
    {
        ""entity"": ""Eastern Cooperative Oncology Group (ECOG) Performance Status"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""0-1"",
        ""category"": ""Measurement""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Eastern Cooperative Oncology Group (ECOG) Performance Status"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 0,
                ""upper_bound"": 1,
                ""unit"": """"
            }
        }
    }
]
```"
NCT02771626,Inclusion: Life Expectancy of at least 3 months,"```json
[
    {
        ""entity"": ""Life Expectancy"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""at least 3 months"",
        ""category"": ""Measurement""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Life Expectancy"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 3,
                ""unit"": ""months""
            }
        }
    }
]
```"
NCT02771626,"Inclusion: Adequate hepatic, renal, cardiac, and hematologic function","```json
[
    {
        ""entity"": ""Adequate hepatic function"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""Adequate renal function"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""Adequate cardiac function"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""Adequate hematologic function"",
        ""category"": ""Observation""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Adequate hepatic function""
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""Adequate renal function""
    },
    {
        ""id"": 3,
        ""type"": ""Observation"",
        ""name"": ""Adequate cardiac function""
    },
    {
        ""id"": 4,
        ""type"": ""Observation"",
        ""name"": ""Adequate hematologic function""
    }
]
```"
NCT02771626,Inclusion: Measurable disease by Response Evaluation Criteria in Solid Tumours (RECIST) v1.1 criteria,"```json
[
    {
        ""entity"": ""Measurable disease"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""Response Evaluation Criteria in Solid Tumours (RECIST) v1.1 criteria"",
        ""category"": ""Observation""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Measurable disease""
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""Response Evaluation Criteria in Solid Tumours (RECIST) v1.1 criteria""
    }
]
```"
NCT02771626,Inclusion: Resolution of treatment-related toxicities except alopecia,"```json
[
    {
        ""entity"": ""treatment-related toxicities"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""alopecia"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""treatment-related toxicities""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""alopecia""
    }
]
```"
NCT02771626,Exclusion: Unable to receive oral medications,"```json
[
    {
        ""entity"": ""Unable"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""oral medications"",
        ""category"": ""Drug/Substance""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Unable""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""oral medications""
    }
]
```"
NCT02771626,Exclusion: Unable to receive oral or intravenous (IV) hydration,"```json
[
    {
        ""entity"": ""Unable"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""oral hydration"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""intravenous (IV) hydration"",
        ""category"": ""Procedure/Device""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Unable""
    },
    {
        ""id"": 2,
        ""type"": ""Procedure/Device"",
        ""name"": ""oral hydration""
    },
    {
        ""id"": 3,
        ""type"": ""Procedure/Device"",
        ""name"": ""intravenous (IV) hydration""
    }
]
```"
NCT02771626,Exclusion: Intolerance to prior anti-PD-1/PD-L1 therapy,"```json
[
    {
        ""entity"": ""Intolerance"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""prior anti-PD-1/PD-L1 therapy"",
        ""category"": ""Drug/Substance""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Intolerance""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""prior anti-PD-1/PD-L1 therapy""
    }
]
```"
NCT02771626,Exclusion: Prior severe hypersensitivity reaction to another monoclonal antibody (mAb),"```json
[
    {
        ""entity"": ""Prior"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""severe"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""hypersensitivity reaction"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""monoclonal antibody (mAb)"",
        ""category"": ""Drug/Substance""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""hypersensitivity reaction"",
        ""occurrence"": {
            ""operator"": ""at least"",
            ""number"": 1
        },
        ""temporal"": {
            ""start"": {
                ""number"": 0,
                ""unit"": ""days""
            },
            ""end"": {
                ""number"": 0,
                ""unit"": ""days""
            },
            ""reference_event"": 0
        }
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""monoclonal antibody (mAb)"",
        ""occurrence"": {
            ""operator"": ""at least"",
            ""number"": 1
        },
        ""temporal"": {
            ""start"": {
                ""number"": 0,
                ""unit"": ""days""
            },
            ""end"": {
                ""number"": 0,
                ""unit"": ""days""
            },
            ""reference_event"": 0
        }
    }
]
```"
NCT02771626,Exclusion: Any other current or previous malignancy within 3 years except protocol allowed malignancies,"```json
[
    {
        ""entity"": ""current or previous malignancy"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""within 3 years"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""protocol allowed malignancies"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""current or previous malignancy"",
        ""temporal"": {
            ""start"": {
                ""number"": 3,
                ""unit"": ""years""
            },
            ""end"": {
                ""number"": 0,
                ""unit"": ""years""
            },
            ""reference_event"": 1
        }
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""protocol allowed malignancies""
    }
]
```"
NCT02771626,"Exclusion: Chemotherapy, TKI therapy, radiation therapy or hormonal therapy within 2 weeks","```json
[
    {
        ""entity"": ""Chemotherapy"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""TKI therapy"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""radiation therapy"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""hormonal therapy"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""within 2 weeks"",
        ""category"": ""Temporal Constraints""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Drug/Substance"",
        ""name"": ""Chemotherapy""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""TKI therapy""
    },
    {
        ""id"": 3,
        ""type"": ""Procedure/Device"",
        ""name"": ""radiation therapy""
    },
    {
        ""id"": 4,
        ""type"": ""Drug/Substance"",
        ""name"": ""hormonal therapy""
    }
]
```"
NCT02771626,"Exclusion: Immunotherapy or biological therapy, or investigational agent within 3 weeks (Note: Some cohort exceptions allow anti-PD-1 therapy)","```json
[
    {
        ""entity"": ""Immunotherapy"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""biological therapy"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""investigational agent"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""within 3 weeks"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""anti-PD-1 therapy"",
        ""category"": ""Drug/Substance""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Drug/Substance"",
        ""name"": ""Immunotherapy""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""biological therapy""
    },
    {
        ""id"": 3,
        ""type"": ""Drug/Substance"",
        ""name"": ""investigational agent""
    },
    {
        ""id"": 4,
        ""type"": ""Drug/Substance"",
        ""name"": ""anti-PD-1 therapy"",
        ""temporal"": {
            ""start"": {
                ""number"": 3,
                ""unit"": ""weeks""
            }
        }
    }
]
```"
NCT02771626,Exclusion: Active known or suspected exclusionary autoimmune disease,"```json
[
    {
        ""entity"": ""Active"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""known or suspected exclusionary autoimmune disease"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""known or suspected exclusionary autoimmune disease""
    }
]
```"
